date,T2M,RH2M,PRECTOTCORR,state
2023-03-06,26.71,86.26,1.29,Oyo
2023-03-07,26.92,83.83,3.13,Oyo
2023-03-08,26.65,87.35,3.61,Oyo
2023-03-09,26.13,87.81,5.25,Oyo
2023-03-10,25.71,87.65,0.77,Oyo
2023-03-11,25.77,89.07,1.36,Oyo
2023-03-12,25.81,87.41,0.7,Oyo
2023-03-13,26.48,83.14,0.5,Oyo
2023-03-14,26.63,82.45,0.69,Oyo
2023-03-15,26.33,84.03,1.07,Oyo
2023-03-16,26.16,85.19,2.15,Oyo
2023-03-17,26.33,81.82,2.41,Oyo
2023-03-18,25.19,88.74,12.45,Oyo
2023-03-19,25.62,84.89,1.08,Oyo
2023-03-20,26.08,83.73,1.09,Oyo
2023-03-21,25.68,86.64,8.61,Oyo
2023-03-22,25.82,84.26,3.41,Oyo
2023-03-23,26.43,80.83,2.66,Oyo
2023-03-24,25.67,87.78,5.88,Oyo
2023-03-25,25.9,86.48,0.4,Oyo
2023-03-26,26.03,86.07,4.73,Oyo
2023-03-27,25.76,87.23,19.29,Oyo
2023-03-28,26.31,82.4,0.07,Oyo
2023-03-29,26.16,86.53,1.21,Oyo
2023-03-30,26.95,85.19,3.58,Oyo
2023-03-31,26.77,83.69,3.48,Oyo
2023-04-01,26.47,82.4,0.04,Oyo
2023-04-02,26.19,86.52,0.14,Oyo
2023-04-03,26.02,88.08,0.17,Oyo
2023-04-04,26.08,87.02,0.03,Oyo
2023-04-05,26.51,85.54,0.07,Oyo
2023-04-06,26.62,86.96,17.06,Oyo
2023-04-07,26.24,89.98,47.19,Oyo
2023-04-08,25.84,91.98,27.58,Oyo
2023-04-09,25.66,90.55,7.47,Oyo
2023-04-10,26.6,85.9,6.38,Oyo
2023-04-11,25.83,91.16,6.28,Oyo
2023-04-12,26.47,86.06,2.6,Oyo
2023-04-13,26.42,88.63,10.89,Oyo
2023-04-14,26.55,87.45,2.65,Oyo
2023-04-15,26.23,91.64,11.11,Oyo
2023-04-16,26.81,86.08,4.52,Oyo
2023-04-17,26.59,85.99,2.24,Oyo
2023-04-18,27.09,85.8,4.11,Oyo
2023-04-19,27.0,86.0,4.11,Oyo
2023-04-20,26.59,87.48,3.09,Oyo
2023-04-21,25.81,92.46,2.04,Oyo
2023-04-22,25.88,91.06,3.81,Oyo
2023-04-23,25.89,92.92,10.14,Oyo
2023-04-24,26.46,85.75,2.6,Oyo
2023-04-25,26.79,83.78,2.62,Oyo
2023-04-26,25.74,89.78,5.6,Oyo
2023-04-27,25.02,92.2,21.02,Oyo
2023-04-28,25.66,86.65,1.07,Oyo
2023-04-29,25.32,90.5,15.93,Oyo
2023-04-30,25.32,86.28,13.23,Oyo
2023-05-01,25.62,87.08,9.33,Oyo
2023-05-02,26.17,87.93,10.41,Oyo
2023-05-03,26.1,84.73,18.82,Oyo
2023-05-04,25.74,87.85,8.97,Oyo
2023-05-05,26.79,83.05,5.51,Oyo
2023-05-06,26.03,86.64,2.64,Oyo
2023-05-07,26.03,88.16,3.21,Oyo
2023-05-08,26.11,87.43,1.26,Oyo
2023-05-09,26.01,89.09,2.55,Oyo
2023-05-10,26.35,90.66,3.8,Oyo
2023-05-11,26.36,90.39,4.2,Oyo
2023-05-12,26.74,88.97,5.54,Oyo
2023-05-13,26.86,88.89,2.54,Oyo
2023-05-14,26.51,90.73,9.92,Oyo
2023-05-15,26.47,91.35,9.39,Oyo
2023-05-16,26.5,90.25,6.11,Oyo
2023-05-17,26.12,91.65,3.84,Oyo
2023-05-18,26.06,91.25,6.5,Oyo
2023-05-19,26.86,87.65,2.94,Oyo
2023-05-20,26.86,89.32,4.61,Oyo
2023-05-21,26.2,90.02,4.43,Oyo
2023-05-22,26.71,85.83,2.59,Oyo
2023-05-23,26.53,89.78,3.37,Oyo
2023-05-24,26.69,89.91,2.59,Oyo
2023-05-25,26.46,91.32,3.69,Oyo
2023-05-26,26.63,88.9,1.72,Oyo
2023-05-27,25.62,92.17,3.36,Oyo
2023-05-28,25.99,90.68,3.52,Oyo
2023-05-29,26.82,87.11,3.93,Oyo
2023-05-30,26.03,91.49,4.04,Oyo
2023-05-31,26.38,91.37,4.81,Oyo
2023-06-01,26.23,92.79,8.39,Oyo
2023-06-02,25.93,91.78,12.7,Oyo
2023-06-03,25.86,89.45,5.66,Oyo
2023-06-04,26.16,86.2,3.49,Oyo
2023-06-05,25.86,91.01,10.15,Oyo
2023-06-06,24.95,94.65,17.09,Oyo
2023-06-07,25.07,92.12,20.11,Oyo
2023-06-08,25.08,90.81,11.97,Oyo
2023-06-09,25.44,89.19,8.5,Oyo
2023-06-10,25.2,92.42,27.69,Oyo
2023-06-11,24.55,94.6,74.71,Oyo
2023-06-12,24.62,90.04,12.61,Oyo
2023-06-13,24.89,88.73,0.49,Oyo
2023-06-14,25.62,88.84,32.72,Oyo
2023-06-15,24.17,95.67,36.2,Oyo
2023-06-16,25.23,89.23,9.91,Oyo
2023-06-17,25.97,89.62,9.9,Oyo
2023-06-18,26.18,90.79,11.04,Oyo
2023-06-19,25.8,91.99,19.94,Oyo
2023-06-20,24.98,93.31,13.56,Oyo
2023-06-21,24.63,90.02,2.87,Oyo
2023-06-22,24.53,90.45,1.27,Oyo
2023-06-23,25.13,90.93,19.68,Oyo
2023-06-24,24.17,93.75,26.76,Oyo
2023-06-25,24.92,89.71,3.58,Oyo
2023-06-26,24.9,89.23,3.51,Oyo
2023-06-27,24.85,90.48,6.36,Oyo
2023-06-28,24.12,93.33,10.91,Oyo
2023-06-29,24.74,91.17,4.96,Oyo
2023-06-30,25.52,88.5,4.6,Oyo
2023-07-01,26.0,88.39,4.66,Oyo
2023-07-02,25.29,90.85,11.23,Oyo
2023-07-03,25.66,88.75,6.56,Oyo
2023-07-04,25.0,91.65,8.1,Oyo
2023-07-05,25.22,88.71,6.52,Oyo
2023-07-06,25.71,87.78,3.51,Oyo
2023-07-07,25.58,91.0,14.22,Oyo
2023-07-08,25.31,92.41,14.85,Oyo
2023-07-09,24.48,92.09,5.54,Oyo
2023-07-10,25.3,88.41,0.24,Oyo
2023-07-11,25.61,89.19,5.01,Oyo
2023-07-12,24.9,94.23,57.76,Oyo
2023-07-13,25.56,91.12,2.96,Oyo
2023-07-14,25.82,88.05,3.08,Oyo
2023-07-15,26.69,85.09,6.01,Oyo
2023-07-16,26.41,88.24,7.66,Oyo
2023-07-17,24.81,93.35,15.38,Oyo
2023-07-18,25.42,92.03,8.21,Oyo
2023-07-19,25.81,90.97,7.48,Oyo
2023-07-20,25.58,91.92,7.11,Oyo
2023-07-21,25.7,91.42,12.93,Oyo
2023-07-22,25.43,91.42,35.84,Oyo
2023-07-23,24.91,92.52,10.21,Oyo
2023-07-24,24.74,92.53,16.78,Oyo
2023-07-25,25.29,88.82,1.42,Oyo
2023-07-26,25.7,89.45,3.39,Oyo
2023-07-27,25.85,89.76,4.52,Oyo
2023-07-28,25.13,92.76,8.71,Oyo
2023-07-29,24.92,92.11,20.85,Oyo
2023-07-30,25.04,91.2,16.75,Oyo
2023-07-31,25.46,92.57,16.59,Oyo
2023-08-01,24.23,95.42,14.68,Oyo
2023-08-02,24.04,94.19,10.54,Oyo
2023-08-03,24.89,90.4,5.71,Oyo
2023-08-04,25.25,90.03,2.99,Oyo
2023-08-05,25.31,90.28,1.94,Oyo
2023-08-06,24.7,92.24,1.53,Oyo
2023-08-07,24.98,91.48,2.62,Oyo
2023-08-08,25.05,90.99,4.71,Oyo
2023-08-09,24.98,91.11,7.92,Oyo
2023-08-10,24.69,90.79,4.63,Oyo
2023-08-11,24.26,91.25,1.39,Oyo
2023-08-12,25.14,90.4,3.7,Oyo
2023-08-13,24.67,91.56,8.84,Oyo
2023-08-14,24.66,91.43,11.25,Oyo
2023-08-15,25.26,86.06,1.22,Oyo
2023-08-16,25.98,86.04,3.94,Oyo
2023-08-17,26.27,89.33,6.36,Oyo
2023-08-18,25.33,92.21,13.78,Oyo
2023-08-19,24.84,91.66,23.75,Oyo
2023-08-20,25.45,88.95,3.74,Oyo
2023-08-21,25.84,89.0,1.81,Oyo
2023-08-22,25.55,90.85,3.48,Oyo
2023-08-23,24.92,92.76,7.26,Oyo
2023-08-24,24.85,89.78,7.91,Oyo
2023-08-25,25.41,88.13,3.85,Oyo
2023-08-26,25.47,91.43,4.58,Oyo
2023-08-27,24.82,92.66,7.75,Oyo
2023-08-28,24.34,92.47,12.84,Oyo
2023-08-29,25.13,90.29,3.81,Oyo
2023-08-30,24.6,92.51,31.17,Oyo
2023-08-31,25.34,91.02,2.75,Oyo
2023-09-01,25.1,91.81,18.41,Oyo
2023-09-02,24.51,94.29,47.06,Oyo
2023-09-03,24.22,91.68,7.84,Oyo
2023-09-04,24.63,91.05,8.65,Oyo
2023-09-05,24.81,91.97,18.36,Oyo
2023-09-06,25.31,89.21,4.12,Oyo
2023-09-07,26.31,88.16,6.34,Oyo
2023-09-08,25.24,94.03,22.17,Oyo
2023-09-09,24.96,93.51,33.58,Oyo
2023-09-10,24.73,92.67,7.66,Oyo
2023-09-11,25.57,90.57,6.53,Oyo
2023-09-12,25.45,93.17,15.72,Oyo
2023-09-13,24.5,94.98,5.52,Oyo
2023-09-14,25.8,87.65,2.07,Oyo
2023-09-15,25.26,93.29,12.9,Oyo
2023-09-16,24.91,93.06,8.56,Oyo
2023-09-17,25.11,93.04,5.43,Oyo
2023-09-18,25.19,91.29,14.66,Oyo
2023-09-19,25.77,88.02,4.72,Oyo
2023-09-20,25.8,88.98,5.66,Oyo
2023-09-21,26.07,91.13,12.85,Oyo
2023-09-22,25.26,93.22,10.69,Oyo
2023-09-23,25.09,91.63,13.83,Oyo
2023-09-24,24.79,90.52,5.37,Oyo
2023-09-25,25.76,88.86,1.78,Oyo
2023-09-26,26.69,86.27,3.56,Oyo
2023-09-27,26.26,90.35,4.09,Oyo
2023-09-28,26.01,92.57,9.91,Oyo
2023-09-29,25.47,91.95,9.06,Oyo
2023-09-30,26.03,88.9,3.72,Oyo
2023-10-01,26.21,90.59,8.56,Oyo
2023-10-02,25.99,90.76,7.76,Oyo
2023-10-03,25.9,89.78,9.51,Oyo
2023-10-04,26.26,89.56,22.91,Oyo
2023-10-05,26.12,90.65,26.54,Oyo
2023-10-06,26.17,89.06,7.18,Oyo
2023-10-07,25.59,91.97,24.58,Oyo
2023-10-08,25.09,90.18,3.23,Oyo
2023-10-09,25.05,92.23,7.75,Oyo
2023-10-10,25.35,91.95,7.57,Oyo
2023-10-11,25.36,94.03,11.1,Oyo
2023-10-12,25.2,91.76,9.38,Oyo
2023-10-13,25.77,89.28,0.83,Oyo
2023-10-14,25.38,92.81,1.76,Oyo
2023-10-15,25.44,92.43,2.08,Oyo
2023-10-16,24.45,93.62,2.6,Oyo
2023-10-17,25.31,88.26,1.36,Oyo
2023-10-18,26.13,87.92,5.81,Oyo
2023-10-19,26.38,90.75,6.44,Oyo
2023-10-20,26.34,88.93,5.35,Oyo
2023-10-21,25.76,91.34,11.45,Oyo
2023-10-22,26.5,88.65,4.57,Oyo
2023-10-23,25.66,92.22,0.16,Oyo
2023-10-24,25.99,89.17,0.11,Oyo
2023-10-25,25.52,92.25,0.17,Oyo
2023-10-26,25.93,89.88,0.17,Oyo
2023-10-27,26.31,88.25,0.08,Oyo
2023-10-28,26.78,86.15,4.53,Oyo
2023-10-29,26.68,84.75,5.23,Oyo
2023-10-30,25.9,89.27,6.52,Oyo
2023-10-31,25.45,92.36,3.44,Oyo
2023-11-01,26.26,86.5,4.01,Oyo
2023-11-02,25.79,90.86,9.47,Oyo
2023-11-03,26.17,90.45,16.69,Oyo
2023-11-04,26.17,90.04,18.97,Oyo
2023-11-05,25.66,91.15,19.17,Oyo
2023-11-06,26.13,89.92,25.69,Oyo
2023-11-07,25.75,91.48,3.32,Oyo
2023-11-08,25.32,91.7,1.83,Oyo
2023-11-09,25.78,88.54,2.08,Oyo
2023-11-10,25.94,89.74,1.98,Oyo
2023-11-11,25.82,91.09,2.32,Oyo
2023-11-12,25.81,89.74,1.85,Oyo
2023-11-13,26.51,85.86,0.46,Oyo
2023-11-14,27.09,83.96,1.03,Oyo
2023-11-15,24.8,91.46,1.57,Oyo
2023-11-16,25.71,86.0,0.41,Oyo
2023-11-17,25.97,85.95,0.0,Oyo
2023-11-18,25.58,86.26,0.0,Oyo
2023-11-19,25.53,88.45,0.0,Oyo
2023-11-20,26.59,84.15,0.0,Oyo
2023-11-21,26.17,84.1,0.0,Oyo
2023-11-22,25.93,90.67,3.0,Oyo
2023-11-23,25.8,90.82,3.29,Oyo
2023-11-24,25.77,93.21,7.31,Oyo
2023-11-25,25.38,92.92,11.12,Oyo
2023-11-26,25.0,87.03,11.64,Oyo
2023-11-27,25.82,84.71,0.05,Oyo
2023-11-28,25.35,90.4,0.23,Oyo
2023-11-29,25.02,91.78,0.29,Oyo
2023-11-30,26.25,86.12,0.3,Oyo
2023-12-01,26.32,84.9,0.18,Oyo
2023-12-02,26.03,85.04,0.16,Oyo
2023-12-03,26.03,80.47,0.09,Oyo
2023-12-04,24.89,84.77,0.05,Oyo
2023-12-05,26.28,79.72,0.11,Oyo
2023-12-06,26.06,83.77,0.28,Oyo
2023-12-07,25.9,86.87,0.01,Oyo
2023-12-08,25.47,87.82,0.0,Oyo
2023-12-09,26.57,77.8,0.0,Oyo
2023-12-10,26.07,73.29,0.0,Oyo
2023-12-11,25.43,71.54,0.0,Oyo
2023-12-12,23.07,70.96,0.0,Oyo
2023-12-13,22.59,68.02,0.0,Oyo
2023-12-14,23.8,67.15,0.0,Oyo
2023-12-15,24.1,69.38,0.0,Oyo
2023-12-16,24.81,66.71,0.0,Oyo
2023-12-17,25.06,65.44,0.0,Oyo
2023-12-18,23.76,70.4,0.0,Oyo
2023-12-19,24.63,73.92,0.0,Oyo
2023-12-20,24.92,69.49,0.0,Oyo
2023-12-21,23.47,70.43,0.0,Oyo
2023-12-22,24.63,70.09,0.0,Oyo
2023-12-23,24.55,72.01,0.0,Oyo
2023-12-24,24.46,67.27,0.0,Oyo
2023-12-25,24.14,66.93,0.0,Oyo
2023-12-26,23.88,68.4,0.0,Oyo
2023-12-27,24.53,67.55,0.0,Oyo
2023-12-28,25.56,68.2,0.0,Oyo
2023-12-29,25.76,65.2,0.0,Oyo
2023-12-30,25.4,64.28,0.0,Oyo
2023-12-31,25.57,71.22,0.0,Oyo
2024-01-01,25.43,73.84,0.0,Oyo
2024-01-02,25.65,79.4,0.0,Oyo
2024-01-03,26.13,83.95,0.0,Oyo
2024-01-04,26.6,81.46,0.0,Oyo
2024-01-05,26.43,83.71,0.0,Oyo
2024-01-06,26.77,82.61,0.18,Oyo
2024-01-07,27.05,82.55,0.27,Oyo
2024-01-08,26.49,79.45,0.19,Oyo
2024-01-09,26.95,82.88,0.29,Oyo
2024-01-10,26.89,79.52,0.27,Oyo
2024-01-11,26.14,75.37,0.0,Oyo
2024-01-12,25.35,67.93,0.0,Oyo
2024-01-13,25.42,73.41,0.0,Oyo
2024-01-14,26.07,78.74,0.0,Oyo
2024-01-15,24.88,67.86,0.0,Oyo
2024-01-16,23.74,68.77,0.0,Oyo
2024-01-17,23.23,72.71,0.0,Oyo
2024-01-18,22.87,64.2,0.0,Oyo
2024-01-19,24.18,66.65,0.0,Oyo
2024-01-20,24.65,58.42,0.0,Oyo
2024-01-21,24.55,52.82,0.04,Oyo
2024-01-22,23.64,61.68,0.16,Oyo
2024-01-23,25.05,83.94,0.21,Oyo
2024-01-24,26.59,77.6,0.43,Oyo
2024-01-25,23.1,62.62,0.12,Oyo
2024-01-26,23.57,58.1,0.0,Oyo
2024-01-27,23.24,61.82,0.0,Oyo
2024-01-28,23.75,60.38,0.0,Oyo
2024-01-29,24.35,65.55,0.0,Oyo
2024-01-30,25.03,68.53,0.0,Oyo
2024-01-31,25.53,75.96,0.0,Oyo
2024-02-01,26.1,81.35,0.0,Oyo
2024-02-02,26.24,81.86,0.0,Oyo
2024-02-03,24.17,66.31,0.0,Oyo
2024-02-04,24.52,67.16,0.0,Oyo
2024-02-05,24.62,65.28,0.0,Oyo
2024-02-06,24.25,58.87,0.0,Oyo
2024-02-07,24.18,56.27,0.0,Oyo
2024-02-08,24.4,57.64,0.0,Oyo
2024-02-09,24.54,67.04,0.0,Oyo
2024-02-10,25.74,78.15,0.02,Oyo
2024-02-11,27.11,82.1,0.03,Oyo
2024-02-12,26.24,87.31,0.04,Oyo
2024-02-13,26.2,87.37,0.08,Oyo
2024-02-14,27.68,80.52,0.1,Oyo
2024-02-15,27.66,80.74,0.39,Oyo
2024-02-16,26.82,78.04,0.25,Oyo
2024-02-17,26.71,83.35,0.3,Oyo
2024-02-18,27.39,80.78,0.28,Oyo
2024-02-19,27.75,82.09,0.72,Oyo
2024-02-20,27.76,82.56,4.28,Oyo
2024-02-21,27.24,86.52,11.72,Oyo
2024-02-22,27.19,86.15,18.56,Oyo
2024-02-23,27.15,83.89,2.0,Oyo
2024-02-24,26.9,79.42,0.25,Oyo
2024-02-25,27.3,77.56,0.0,Oyo
2024-02-26,27.65,80.29,0.01,Oyo
2024-02-27,27.43,84.62,0.01,Oyo
2024-02-28,26.67,87.48,0.02,Oyo
2024-02-29,26.77,88.81,0.03,Oyo
2024-03-01,26.86,87.33,0.03,Oyo
2024-03-02,27.25,86.3,1.67,Oyo
2024-03-03,26.62,88.48,0.7,Oyo
2024-03-04,27.35,82.76,0.63,Oyo
2024-03-05,27.2,84.82,0.65,Oyo
2024-03-06,27.46,84.53,0.68,Oyo
2024-03-07,26.9,87.17,1.45,Oyo
2024-03-08,26.83,86.45,2.55,Oyo
2024-03-09,26.76,87.5,2.26,Oyo
2024-03-10,27.07,87.3,1.38,Oyo
2024-03-11,27.75,83.96,2.52,Oyo
2024-03-12,27.86,83.73,0.92,Oyo
2024-03-13,27.35,87.5,2.6,Oyo
2024-03-14,26.68,90.11,6.36,Oyo
2024-03-15,28.17,77.57,0.83,Oyo
2024-03-16,27.85,84.71,3.45,Oyo
2024-03-17,27.17,87.73,0.32,Oyo
2024-03-18,27.65,83.8,0.3,Oyo
2024-03-19,27.93,82.05,0.4,Oyo
2024-03-20,28.07,81.64,0.25,Oyo
2024-03-21,27.67,84.8,0.22,Oyo
2024-03-22,27.47,86.17,0.19,Oyo
2024-03-23,27.11,87.14,0.75,Oyo
2024-03-24,26.93,87.89,0.35,Oyo
2024-03-25,27.48,84.89,0.35,Oyo
2024-03-26,27.15,87.13,0.26,Oyo
2024-03-27,27.3,86.85,0.55,Oyo
2024-03-28,28.25,82.83,2.09,Oyo
2024-03-29,27.97,85.89,1.6,Oyo
2024-03-30,27.55,88.06,1.85,Oyo
2024-03-31,27.24,89.02,1.87,Oyo
2024-04-01,27.06,88.65,1.62,Oyo
2024-04-02,27.69,85.56,2.33,Oyo
2024-04-03,26.98,90.78,3.68,Oyo
2024-04-04,27.49,87.11,3.96,Oyo
2024-04-05,26.88,90.16,8.87,Oyo
2024-04-06,26.86,89.16,6.43,Oyo
2024-04-07,26.81,86.64,2.59,Oyo
2024-04-08,26.44,90.88,3.85,Oyo
2024-04-09,26.93,87.27,0.99,Oyo
2024-04-10,27.01,86.51,0.74,Oyo
2024-04-11,26.94,83.35,2.03,Oyo
2024-04-12,27.09,87.52,0.71,Oyo
2024-04-13,26.87,88.64,3.3,Oyo
2024-04-14,27.24,83.84,1.2,Oyo
2024-04-15,28.28,77.33,2.43,Oyo
2024-04-16,27.44,86.82,0.13,Oyo
2024-04-17,26.96,89.27,0.02,Oyo
2024-04-18,27.37,86.62,0.06,Oyo
2024-04-19,27.26,88.91,0.06,Oyo
2024-04-20,27.58,86.57,0.05,Oyo
2024-04-21,26.7,91.26,12.01,Oyo
2024-04-22,27.5,84.62,6.36,Oyo
2024-04-23,27.0,89.58,18.46,Oyo
2024-04-24,27.06,90.72,5.0,Oyo
2024-04-25,26.87,89.53,3.95,Oyo
2024-04-26,26.83,90.56,4.48,Oyo
2024-04-27,27.19,89.25,3.94,Oyo
2024-04-28,27.13,89.97,2.9,Oyo
2024-04-29,27.01,90.57,8.88,Oyo
2024-04-30,27.4,90.49,8.02,Oyo
2024-05-01,26.73,91.5,9.25,Oyo
2024-05-02,26.66,87.57,1.32,Oyo
2024-05-03,26.25,89.12,2.67,Oyo
2024-05-04,27.34,86.2,1.7,Oyo
2024-05-05,27.38,87.94,3.47,Oyo
2024-05-06,26.88,91.03,3.48,Oyo
2024-05-07,27.04,85.83,0.76,Oyo
2024-05-08,26.92,89.22,1.04,Oyo
2024-05-09,27.25,87.08,0.96,Oyo
2024-05-10,26.78,90.0,4.57,Oyo
2024-05-11,27.03,90.71,9.43,Oyo
2024-05-12,27.06,88.65,4.19,Oyo
2024-05-13,26.63,85.58,2.74,Oyo
2024-05-14,26.41,82.17,2.3,Oyo
2024-05-15,27.12,86.67,4.36,Oyo
2024-05-16,26.55,91.48,4.49,Oyo
2024-05-17,27.25,86.98,4.67,Oyo
2024-05-18,27.27,88.2,5.11,Oyo
2024-05-19,27.53,89.09,2.59,Oyo
2024-05-20,27.49,88.94,7.48,Oyo
2024-05-21,27.12,89.7,6.41,Oyo
2024-05-22,26.33,92.09,11.51,Oyo
2024-05-23,26.24,91.71,5.11,Oyo
2024-05-24,26.57,90.34,9.6,Oyo
2024-05-25,25.23,91.96,41.69,Oyo
2024-05-26,26.3,85.34,0.47,Oyo
2024-05-27,25.74,86.84,6.03,Oyo
2024-05-28,26.03,90.61,1.24,Oyo
2024-05-29,26.69,90.06,0.61,Oyo
2024-05-30,26.5,89.65,3.89,Oyo
2024-05-31,26.16,92.97,4.98,Oyo
2024-06-01,26.72,88.45,7.41,Oyo
2024-06-02,26.1,92.8,8.35,Oyo
2024-06-03,25.9,91.45,5.73,Oyo
2024-06-04,26.62,89.17,10.44,Oyo
2024-06-05,26.01,92.16,8.61,Oyo
2024-06-06,25.82,93.36,13.13,Oyo
2024-06-07,25.56,90.72,2.4,Oyo
2024-06-08,26.23,86.1,1.1,Oyo
2024-06-09,26.25,89.97,2.81,Oyo
2024-06-10,26.2,90.37,7.4,Oyo
2024-06-11,26.39,89.29,18.51,Oyo
2024-06-12,26.3,88.81,3.91,Oyo
2024-06-13,26.58,89.5,19.27,Oyo
2024-06-14,25.89,92.83,16.23,Oyo
2024-06-15,24.68,95.28,7.1,Oyo
2024-06-16,25.29,87.6,2.5,Oyo
2024-06-17,26.08,83.16,0.26,Oyo
2024-06-18,26.89,84.84,0.47,Oyo
2024-06-19,26.57,90.4,2.44,Oyo
2024-06-20,25.66,93.78,6.4,Oyo
2024-06-21,24.95,94.63,10.13,Oyo
2024-06-22,25.67,86.43,1.8,Oyo
2024-06-23,25.21,90.15,1.34,Oyo
2024-06-24,25.83,89.44,3.03,Oyo
2024-06-25,25.7,90.55,46.83,Oyo
2024-06-26,24.96,89.01,36.94,Oyo
2024-06-27,25.61,87.85,2.34,Oyo
2024-06-28,25.95,90.21,8.39,Oyo
2024-06-29,25.26,91.08,17.72,Oyo
2024-06-30,25.33,90.24,7.69,Oyo
2024-07-01,25.61,88.64,1.56,Oyo
2024-07-02,25.37,91.9,50.33,Oyo
2024-07-03,24.89,90.72,27.69,Oyo
2024-07-04,25.28,89.29,10.22,Oyo
2024-07-05,25.16,90.43,1.19,Oyo
2024-07-06,24.76,92.22,2.02,Oyo
2024-07-07,25.12,90.62,1.98,Oyo
2024-07-08,24.72,90.9,7.01,Oyo
2024-07-09,25.03,88.3,2.33,Oyo
2024-07-10,25.45,88.73,3.29,Oyo
2024-07-11,25.0,91.61,4.82,Oyo
2024-07-12,25.03,91.24,10.21,Oyo
2024-07-13,24.6,92.72,5.68,Oyo
2024-07-14,25.42,87.87,1.42,Oyo
2024-07-15,25.34,89.94,5.41,Oyo
2024-07-16,24.48,92.53,4.72,Oyo
2024-07-17,24.63,92.07,3.36,Oyo
2024-07-18,25.28,89.46,3.67,Oyo
2024-07-19,25.04,90.58,5.15,Oyo
2024-07-20,24.88,90.17,11.56,Oyo
2024-07-21,25.13,89.09,7.96,Oyo
2024-07-22,24.88,89.18,2.07,Oyo
2024-07-23,24.66,89.78,6.1,Oyo
2024-07-24,24.84,88.82,1.13,Oyo
2024-07-25,24.98,88.32,0.31,Oyo
2024-07-26,24.93,89.07,0.23,Oyo
2024-07-27,25.26,87.36,0.27,Oyo
2024-07-28,24.81,89.55,1.35,Oyo
2024-07-29,24.58,91.41,3.34,Oyo
2024-07-30,24.68,89.07,2.67,Oyo
2024-07-31,25.04,88.9,3.06,Oyo
2024-08-01,24.97,88.45,2.78,Oyo
2024-08-02,24.94,88.16,3.31,Oyo
2024-08-03,24.9,87.72,1.07,Oyo
2024-08-04,24.94,87.36,0.13,Oyo
2024-08-05,25.09,86.79,0.24,Oyo
2024-08-06,24.53,88.59,0.45,Oyo
2024-08-07,24.79,87.8,0.7,Oyo
2024-08-08,24.83,87.14,0.29,Oyo
2024-08-09,24.85,87.37,0.04,Oyo
2024-08-10,24.91,88.0,0.13,Oyo
2024-08-11,24.91,87.44,0.24,Oyo
2024-08-12,24.6,88.12,0.24,Oyo
2024-08-13,24.93,87.12,0.32,Oyo
2024-08-14,25.27,87.25,0.63,Oyo
2024-08-15,25.16,88.13,0.45,Oyo
2024-08-16,24.68,89.75,1.07,Oyo
2024-08-17,24.9,88.53,0.58,Oyo
2024-08-18,24.75,88.59,0.16,Oyo
2024-08-19,24.18,93.76,40.32,Oyo
2024-08-20,24.8,89.88,21.62,Oyo
2024-08-21,25.17,88.02,1.51,Oyo
2024-08-22,25.41,88.74,2.35,Oyo
2024-08-23,24.24,93.4,22.88,Oyo
2024-08-24,24.55,91.78,7.04,Oyo
2024-08-25,24.5,90.31,2.42,Oyo
2024-08-26,24.57,93.39,5.43,Oyo
2024-08-27,25.18,89.37,3.29,Oyo
2024-08-28,25.19,89.48,2.09,Oyo
2024-08-29,25.15,89.0,5.1,Oyo
2024-08-30,24.71,90.54,12.54,Oyo
2024-08-31,24.04,92.33,4.26,Oyo
2024-09-01,24.74,88.87,2.45,Oyo
2024-09-02,24.64,88.16,0.63,Oyo
2024-09-03,24.28,90.56,0.45,Oyo
2024-09-04,24.85,88.58,0.61,Oyo
2024-09-05,24.62,86.57,0.67,Oyo
2024-09-06,24.9,86.77,2.31,Oyo
2024-09-07,23.96,93.05,30.06,Oyo
2024-09-08,25.25,88.31,3.34,Oyo
2024-09-09,25.29,88.36,2.75,Oyo
2024-09-10,24.5,92.84,24.56,Oyo
2024-09-11,25.19,90.04,6.14,Oyo
2024-09-12,25.35,90.03,8.31,Oyo
2024-09-13,25.18,91.57,8.79,Oyo
2024-09-14,24.69,92.24,17.8,Oyo
2024-09-15,25.57,88.95,5.81,Oyo
2024-09-16,25.78,88.67,4.25,Oyo
2024-09-17,25.33,89.37,36.5,Oyo
2024-09-18,24.63,90.93,20.15,Oyo
2024-09-19,25.15,89.24,2.05,Oyo
2024-09-20,24.94,88.7,1.13,Oyo
2024-09-21,25.44,88.06,1.2,Oyo
2024-09-22,25.5,91.03,5.93,Oyo
2024-09-23,25.41,90.34,5.46,Oyo
2024-09-24,25.29,87.77,33.46,Oyo
2024-09-25,24.74,89.39,10.78,Oyo
2024-09-26,25.32,86.78,5.76,Oyo
2024-09-27,25.69,89.23,6.25,Oyo
2024-09-28,25.19,90.86,15.9,Oyo
2024-09-29,24.46,91.94,11.3,Oyo
2024-09-30,25.79,88.43,13.44,Oyo
2024-10-01,25.82,90.42,14.77,Oyo
2024-10-02,25.54,90.97,14.55,Oyo
2024-10-03,25.21,93.8,17.22,Oyo
2024-10-04,25.06,92.85,37.94,Oyo
2024-10-05,24.83,93.07,41.34,Oyo
2024-10-06,25.04,88.97,1.12,Oyo
2024-10-07,25.53,88.02,7.43,Oyo
